antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric,antecedents_len,consequents_len,antecedents_TF_motif,antecedents_dir,antecedents_time,consequents_TF_motif,consequents_dir,consequents_time,TF_peak_jaccard,peak_adj_lift
CEBPB_pos_1,TFAP2C_pos_1,0.06666666666666667,0.24666666666666667,5,0.5,2.027027027027027,0.016888888888888887,1.5066666666666666,0.5428571428571428,1,1,CEBPB,pos,1,TFAP2C,pos,1,0.012987012987012988,2.0007020007020007
STAT1_pos_8,NEUROD1_neg_1,0.11333333333333333,0.32,11,0.6470588235294118,2.0220588235294117,0.03706666666666667,1.9266666666666667,0.5700615174299385,1,1,STAT1,pos,8,NEUROD1,neg,1,0.0,2.0220588235294117
NKX3-2_neg_1,NEUROD1_neg_1,0.11333333333333333,0.32,11,0.6470588235294118,2.0220588235294117,0.03706666666666667,1.9266666666666667,0.5700615174299385,1,1,NKX3-2,neg,1,NEUROD1,neg,1,0.022988505747126436,1.9755747126436782
GSX1_neg_1,NEUROD1_neg_1,0.11333333333333333,0.32,11,0.6470588235294118,2.0220588235294117,0.03706666666666667,1.9266666666666667,0.5700615174299385,1,1,GSX1,neg,1,NEUROD1,neg,1,0.03614457831325301,1.9489723600283486
HOXB2_neg_1,NEUROD1_neg_1,0.11333333333333333,0.32,11,0.6470588235294118,2.0220588235294117,0.03706666666666667,1.9266666666666667,0.5700615174299385,1,1,HOXB2,neg,1,NEUROD1,neg,1,0.023529411764705882,1.9744809688581313
SPDEF_neg_1,FOXL1_neg_1,0.08666666666666667,0.26666666666666666,7,0.5384615384615384,2.019230769230769,0.02355555555555556,1.588888888888889,0.5526590198123046,1,1,SPDEF,neg,1,FOXL1,neg,1,0.013888888888888888,1.9911858974358976
NEUROD1_pos_2,NFIX_neg_1,0.14666666666666667,0.22666666666666666,10,0.45454545454545453,2.0053475935828877,0.03342222222222222,1.4177777777777778,0.5875,1,1,NEUROD1,pos,2,NFIX,neg,1,0.014705882352941176,1.9758571877949043
HOXB2_neg_1,FOXP2_neg_1,0.11333333333333333,0.14666666666666667,5,0.29411764705882354,2.0053475935828877,0.01671111111111111,1.208888888888889,0.5654135338345864,1,1,HOXB2,neg,1,FOXP2,neg,1,0.044444444444444446,1.9162210338680927
STAT1_pos_8,NEUROD1_pos_2,0.11333333333333333,0.14666666666666667,5,0.29411764705882354,2.0053475935828877,0.01671111111111111,1.208888888888889,0.5654135338345864,1,1,STAT1,pos,8,NEUROD1,pos,2,0.0,2.0053475935828877
TBX19_neg_1,NFIX_neg_1,0.07333333333333333,0.22666666666666666,5,0.45454545454545453,2.0053475935828877,0.01671111111111111,1.4177777777777778,0.5410071942446043,1,1,TBX19,neg,1,NFIX,neg,1,0.03773584905660377,1.9296740994854202
LMX1A_neg_1,FOXL1_neg_1,0.1,0.26666666666666666,8,0.5333333333333333,2.0,0.02666666666666667,1.5714285714285716,0.5555555555555556,1,1,LMX1A,neg,1,FOXL1,neg,1,0.015873015873015872,1.9682539682539684
UNCX_neg_1,FOXL1_neg_1,0.1,0.26666666666666666,8,0.5333333333333333,2.0,0.02666666666666667,1.5714285714285716,0.5555555555555556,1,1,UNCX,neg,1,FOXL1,neg,1,0.015873015873015872,1.9682539682539684
FOXP2_neg_1,NEUROD1_neg_1,0.14666666666666667,0.32,14,0.6363636363636364,1.9886363636363635,0.046400000000000004,1.8699999999999999,0.5825892857142857,1,1,FOXP2,neg,1,NEUROD1,neg,1,0.06521739130434782,1.8589426877470356
TBX19_neg_1,NEUROD1_neg_1,0.07333333333333333,0.32,7,0.6363636363636364,1.9886363636363635,0.023200000000000002,1.8699999999999999,0.5364850976361768,1,1,TBX19,neg,1,NEUROD1,neg,1,0.038461538461538464,1.9121503496503496
BACH2_neg_2,EWSR1-FLI1_neg_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,BACH2,neg,2,EWSR1-FLI1,neg,2,0.08695652173913043,1.8115942028985508
ZSCAN4_pos_3,KLF16_pos_1,0.06,0.28,5,0.5555555555555556,1.984126984126984,0.01653333333333333,1.62,0.5276595744680851,1,1,ZSCAN4,pos,3,KLF16,pos,1,0.031914893617021274,1.92080378250591
JUN_pos_1,EWSR1-FLI1_neg_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,JUN,pos,1,EWSR1-FLI1,neg,2,0.019230769230769232,1.9459706959706957
HES5_pos_1,EWSR1-FLI1_neg_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,HES5,pos,1,EWSR1-FLI1,neg,2,0.0,1.984126984126984
JUN_pos_1,ASCL1_pos_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,JUN,pos,1,ASCL1,pos,2,0.0,1.984126984126984
FOXG1_neg_1,HIC2_neg_1,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,FOXG1,neg,1,HIC2,neg,1,0.04,1.9047619047619044
SMAD2_pos_8,EWSR1-FLI1_neg_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,SMAD2,pos,8,EWSR1-FLI1,neg,2,0.0,1.984126984126984
SCRT1_pos_1,ASCL1_pos_2,0.09333333333333334,0.18,5,0.3571428571428571,1.984126984126984,0.016533333333333334,1.2755555555555556,0.5470588235294118,1,1,SCRT1,pos,1,ASCL1,pos,2,0.0,1.984126984126984
ALX3_neg_1,NHLH1_pos_2,0.12,0.14,5,0.2777777777777778,1.984126984126984,0.01653333333333333,1.1907692307692308,0.5636363636363636,1,1,ALX3,neg,1,NHLH1,pos,2,0.023255813953488372,1.9379844961240307
FOSL2_pos_1,TFAP2A_pos_1,0.12666666666666668,0.13333333333333333,5,0.2631578947368421,1.9736842105263157,0.016444444444444442,1.176190476190476,0.564885496183206,1,1,FOSL2,pos,1,TFAP2A,pos,1,0.0,1.9736842105263157
FOSL2_pos_1,TFAP2B_pos_1,0.12666666666666668,0.13333333333333333,5,0.2631578947368421,1.9736842105263157,0.016444444444444442,1.176190476190476,0.564885496183206,1,1,FOSL2,pos,1,TFAP2B,pos,1,0.0,1.9736842105263157
NKX3-2_neg_1,ASCL1_pos_2,0.11333333333333333,0.18,6,0.35294117647058826,1.9607843137254903,0.019600000000000003,1.2672727272727276,0.5526315789473685,1,1,NKX3-2,neg,1,ASCL1,pos,2,0.0196078431372549,1.9223375624759709
JUNB_pos_1,EWSR1-FLI1_neg_2,0.11333333333333333,0.18,6,0.35294117647058826,1.9607843137254903,0.019600000000000003,1.2672727272727276,0.5526315789473685,1,1,JUNB,pos,1,EWSR1-FLI1,neg,2,0.019230769230769232,1.9230769230769231
CTCF_pos_6,NFIX_neg_1,0.12,0.22666666666666666,8,0.4444444444444445,1.9607843137254903,0.02613333333333334,1.392,0.5568181818181819,1,1,CTCF,pos,6,NFIX,neg,1,0.0,1.9607843137254903
NR2F2_neg_1,ELF5_neg_1,0.13333333333333333,0.15333333333333332,6,0.3,1.9565217391304348,0.01955555555555556,1.2095238095238097,0.5641025641025641,1,1,NR2F2,neg,1,ELF5,neg,1,0.02127659574468085,1.9148936170212765
SNAI2_neg_4,NEUROD1_neg_1,0.05333333333333334,0.32,5,0.625,1.953125,0.016266666666666665,1.8133333333333332,0.5154929577464789,1,1,SNAI2,neg,4,NEUROD1,neg,1,0.012987012987012988,1.9277597402597402
USF1_pos_4,NEUROD1_neg_1,0.05333333333333334,0.32,5,0.625,1.953125,0.016266666666666665,1.8133333333333332,0.5154929577464789,1,1,USF1,pos,4,NEUROD1,neg,1,0.013157894736842105,1.927425986842105
EHF_neg_1,NEUROD1_pos_2,0.14,0.14666666666666667,6,0.2857142857142857,1.948051948051948,0.019466666666666667,1.1946666666666665,0.5658914728682171,1,1,EHF,neg,1,NEUROD1,pos,2,0.02,1.909090909090909
BACH2_neg_2,SP8_pos_1,0.09333333333333334,0.22,6,0.42857142857142855,1.948051948051948,0.019466666666666667,1.3650000000000002,0.536764705882353,1,1,BACH2,neg,2,SP8,pos,1,0.015151515151515152,1.9185360094451003
IRF5_neg_2,KLF16_pos_1,0.07333333333333333,0.28,6,0.5454545454545454,1.9480519480519478,0.019466666666666667,1.5839999999999999,0.525179856115108,1,1,IRF5,neg,2,KLF16,pos,1,0.024390243902439025,1.9005384859043393
EGR3_neg_7,KLF16_pos_1,0.07333333333333333,0.28,6,0.5454545454545454,1.9480519480519478,0.019466666666666667,1.5839999999999999,0.525179856115108,1,1,EGR3,neg,7,KLF16,pos,1,0.0,1.9480519480519478
TFAP2A_pos_1,EWSR1-FLI1_neg_2,0.13333333333333333,0.18,7,0.35000000000000003,1.9444444444444446,0.02266666666666667,1.2615384615384617,0.5604395604395604,1,1,TFAP2A,pos,1,EWSR1-FLI1,neg,2,0.0136986301369863,1.9178082191780823
TFAP2B_pos_1,EWSR1-FLI1_neg_2,0.13333333333333333,0.18,7,0.35000000000000003,1.9444444444444446,0.02266666666666667,1.2615384615384617,0.5604395604395604,1,1,TFAP2B,pos,1,EWSR1-FLI1,neg,2,0.015625,1.9140625000000002
NOTO_pos_1,NFIC_neg_2,0.10666666666666667,0.19333333333333333,6,0.375,1.9396551724137931,0.01937777777777778,1.2906666666666666,0.5422885572139304,1,1,NOTO,pos,1,NFIC,neg,2,0.018867924528301886,1.9030579050097594
RORC_neg_1,NFIX_neg_1,0.10666666666666667,0.22666666666666666,7,0.4375,1.9301470588235294,0.02248888888888889,1.3748148148148147,0.5394456289978679,1,1,RORC,neg,1,NFIX,neg,1,0.0,1.9301470588235294
SPDEF_neg_1,NEUROD1_neg_1,0.08666666666666667,0.32,8,0.6153846153846154,1.9230769230769231,0.0256,1.768,0.5255474452554745,1,1,SPDEF,neg,1,NEUROD1,neg,1,0.010752688172043012,1.902398676592225
GBX2_neg_1,ELF5_neg_1,0.11333333333333333,0.15333333333333332,5,0.29411764705882354,1.9181585677749362,0.015955555555555556,1.1994444444444445,0.5398496240601504,1,1,GBX2,neg,1,ELF5,neg,1,0.047619047619047616,1.8268176835951773
NEUROD2_neg_1,SREBF1_neg_1,0.11333333333333333,0.15333333333333332,5,0.29411764705882354,1.9181585677749362,0.015955555555555556,1.1994444444444445,0.5398496240601504,1,1,NEUROD2,neg,1,SREBF1,neg,1,0.043478260869565216,1.834760369176026
NEUROD2_neg_1,ELF5_neg_1,0.11333333333333333,0.15333333333333332,5,0.29411764705882354,1.9181585677749362,0.015955555555555556,1.1994444444444445,0.5398496240601504,1,1,NEUROD2,neg,1,ELF5,neg,1,0.0,1.9181585677749362
STAT1_pos_8,ELF3_neg_1,0.11333333333333333,0.15333333333333332,5,0.29411764705882354,1.9181585677749362,0.015955555555555556,1.1994444444444445,0.5398496240601504,1,1,STAT1,pos,8,ELF3,neg,1,0.0,1.9181585677749362
PITX3_pos_1,KLF16_pos_1,0.1,0.28,8,0.5333333333333333,1.9047619047619047,0.025333333333333333,1.5428571428571427,0.5277777777777778,1,1,PITX3,pos,1,KLF16,pos,1,0.023255813953488372,1.8604651162790695
SP2_neg_7,TFAP2C_pos_1,0.1,0.24666666666666667,7,0.4666666666666667,1.8918918918918919,0.022,1.4124999999999999,0.5238095238095237,1,1,SP2,neg,7,TFAP2C,pos,1,0.0,1.8918918918918919
NFIC_neg_0,TFAP2C_pos_1,0.1,0.24666666666666667,7,0.4666666666666667,1.8918918918918919,0.022,1.4124999999999999,0.5238095238095237,1,1,NFIC,neg,0,TFAP2C,pos,1,0.0,1.8918918918918919
ZNF354C_neg_7,FOXL1_neg_1,0.06666666666666667,0.26666666666666666,5,0.5,1.875,0.015555555555555555,1.4666666666666668,0.5,1,1,ZNF354C,neg,7,FOXL1,neg,1,0.0,1.875
IRF3_neg_6,FOXL1_neg_1,0.08,0.26666666666666666,6,0.5,1.875,0.018666666666666668,1.4666666666666668,0.5072463768115942,1,1,IRF3,neg,6,FOXL1,neg,1,0.0,1.875
TCF7L1_pos_4,FOXL1_neg_1,0.08,0.26666666666666666,6,0.5,1.875,0.018666666666666668,1.4666666666666668,0.5072463768115942,1,1,TCF7L1,pos,4,FOXL1,neg,1,0.016666666666666666,1.84375
ID4_pos_2,FOXL1_neg_1,0.09333333333333334,0.26666666666666666,7,0.5,1.875,0.021777777777777778,1.4666666666666668,0.5147058823529411,1,1,ID4,pos,2,FOXL1,neg,1,0.0,1.875
FOXC2_neg_4,FOXL1_neg_1,0.06666666666666667,0.26666666666666666,5,0.5,1.875,0.015555555555555555,1.4666666666666668,0.5,1,1,FOXC2,neg,4,FOXL1,neg,1,0.0,1.875
NEUROG2_neg_1,FOXL1_neg_1,0.10666666666666667,0.26666666666666666,8,0.5,1.875,0.02488888888888889,1.4666666666666668,0.5223880597014925,1,1,NEUROG2,neg,1,FOXL1,neg,1,0.031746031746031744,1.8154761904761905
LMX1B_neg_1,FOXL1_neg_1,0.10666666666666667,0.26666666666666666,8,0.5,1.875,0.02488888888888889,1.4666666666666668,0.5223880597014925,1,1,LMX1B,neg,1,FOXL1,neg,1,0.015625,1.845703125
ZIC3_neg_0,NEUROD1_neg_1,0.1,0.32,9,0.6,1.875,0.027999999999999997,1.6999999999999997,0.5185185185185185,1,1,ZIC3,neg,0,NEUROD1,neg,1,0.0,1.875
FIGLA_pos_2,FOXL1_neg_1,0.08,0.26666666666666666,6,0.5,1.875,0.018666666666666668,1.4666666666666668,0.5072463768115942,1,1,FIGLA,pos,2,FOXL1,neg,1,0.0,1.875
GRHL2_pos_8,FOXL1_neg_1,0.06666666666666667,0.26666666666666666,5,0.5,1.875,0.015555555555555555,1.4666666666666668,0.5,1,1,GRHL2,pos,8,FOXL1,neg,1,0.017543859649122806,1.8421052631578947
MEIS2_neg_0,FOXL1_neg_1,0.06666666666666667,0.26666666666666666,5,0.5,1.875,0.015555555555555555,1.4666666666666668,0.5,1,1,MEIS2,neg,0,FOXL1,neg,1,0.0,1.875
MEOX2_neg_1,FOXL1_neg_1,0.10666666666666667,0.26666666666666666,8,0.5,1.875,0.02488888888888889,1.4666666666666668,0.5223880597014925,1,1,MEOX2,neg,1,FOXL1,neg,1,0.015151515151515152,1.8465909090909092
CEBPA_pos_8,FOXL1_neg_1,0.08,0.26666666666666666,6,0.5,1.875,0.018666666666666668,1.4666666666666668,0.5072463768115942,1,1,CEBPA,pos,8,FOXL1,neg,1,0.0,1.875
PKNOX2_pos_2,TFAP2C_pos_1,0.08666666666666667,0.24666666666666667,6,0.4615384615384615,1.871101871101871,0.01862222222222222,1.3990476190476189,0.5097323600973236,1,1,PKNOX2,pos,2,TFAP2C,pos,1,0.0,1.871101871101871
NHLH1_pos_2,ELF5_neg_1,0.14,0.15333333333333332,6,0.2857142857142857,1.8633540372670807,0.018533333333333332,1.1853333333333333,0.5387596899224806,1,1,NHLH1,pos,2,ELF5,neg,1,0.0196078431372549,1.826817683595177
NHLH1_pos_2,ELF3_neg_1,0.14,0.15333333333333332,6,0.2857142857142857,1.8633540372670807,0.018533333333333332,1.1853333333333333,0.5387596899224806,1,1,NHLH1,pos,2,ELF3,neg,1,0.02040816326530612,1.8253264038534667
FOXP2_neg_1,NEUROD1_pos_2,0.14666666666666667,0.14666666666666667,6,0.2727272727272727,1.8595041322314048,0.018488888888888888,1.1733333333333331,0.5416666666666666,1,1,FOXP2,neg,1,NEUROD1,pos,2,0.0,1.8595041322314048
NEUROD1_pos_2,FOXP2_neg_1,0.14666666666666667,0.14666666666666667,6,0.2727272727272727,1.8595041322314048,0.018488888888888888,1.1733333333333331,0.5416666666666666,1,1,NEUROD1,pos,2,FOXP2,neg,1,0.0,1.8595041322314048
ALX3_neg_1,HIC2_neg_1,0.12,0.18,6,0.33333333333333337,1.851851851851852,0.018400000000000003,1.2300000000000002,0.5227272727272728,1,1,ALX3,neg,1,HIC2,neg,1,0.0392156862745098,1.77923021060276
SRY_neg_1,ASCL1_pos_2,0.1,0.18,5,0.3333333333333333,1.8518518518518519,0.015333333333333334,1.23,0.5111111111111112,1,1,SRY,neg,1,ASCL1,pos,2,0.021739130434782608,1.8115942028985508
POU2F2_neg_0,HIC2_neg_1,0.1,0.18,5,0.3333333333333333,1.8518518518518519,0.015333333333333334,1.23,0.5111111111111112,1,1,POU2F2,neg,0,HIC2,neg,1,0.0,1.8518518518518519
EHF_neg_1,ASCL1_pos_2,0.14,0.18,7,0.3333333333333333,1.8518518518518519,0.02146666666666667,1.23,0.5348837209302326,1,1,EHF,neg,1,ASCL1,pos,2,0.017857142857142856,1.8187830687830686
NFIC_neg_0,EWSR1-FLI1_neg_2,0.1,0.18,5,0.3333333333333333,1.8518518518518519,0.015333333333333334,1.23,0.5111111111111112,1,1,NFIC,neg,0,EWSR1-FLI1,neg,2,0.0,1.8518518518518519
JUN_pos_1,NFIC_neg_2,0.09333333333333334,0.19333333333333333,5,0.3571428571428571,1.8472906403940885,0.015288888888888887,1.2548148148148146,0.5058823529411764,1,1,JUN,pos,1,NFIC,neg,2,0.017857142857142856,1.8143033075299082
ZEB1_neg_3,TFAP2C_pos_1,0.07333333333333333,0.24666666666666667,5,0.45454545454545453,1.8427518427518426,0.015244444444444442,1.3811111111111112,0.4935251798561151,1,1,ZEB1,neg,3,TFAP2C,pos,1,0.0,1.8427518427518426
FIGLA_pos_2,NFIX_neg_1,0.08,0.22666666666666666,5,0.41666666666666663,1.838235294117647,0.015200000000000002,1.3257142857142856,0.4956521739130435,1,1,FIGLA,pos,2,NFIX,neg,1,0.0,1.838235294117647
CEBPA_pos_8,NFIX_neg_1,0.08,0.22666666666666666,5,0.41666666666666663,1.838235294117647,0.015200000000000002,1.3257142857142856,0.4956521739130435,1,1,CEBPA,pos,8,NFIX,neg,1,0.0,1.838235294117647
ZEB1_neg_4,NFIX_neg_1,0.08,0.22666666666666666,5,0.41666666666666663,1.838235294117647,0.015200000000000002,1.3257142857142856,0.4956521739130435,1,1,ZEB1,neg,4,NFIX,neg,1,0.0,1.838235294117647
ELF5_neg_1,ZNF740_neg_2,0.15333333333333332,0.16666666666666666,7,0.30434782608695654,1.8260869565217392,0.021111111111111115,1.1979166666666667,0.5343082114735659,1,1,ELF5,neg,1,ZNF740,neg,2,0.0,1.8260869565217392
ZNF740_neg_2,SP8_pos_1,0.16666666666666666,0.22,10,0.4,1.8181818181818183,0.03,1.3,0.5399999999999999,1,1,ZNF740,neg,2,SP8,pos,1,0.025,1.772727272727273
TFAP2A_pos_1,ZNF740_neg_2,0.13333333333333333,0.16666666666666666,6,0.3,1.8,0.01777777777777778,1.1904761904761907,0.5128205128205129,1,1,TFAP2A,pos,1,ZNF740,neg,2,0.014285714285714285,1.7742857142857145
CEBPB_pos_1,KLF16_pos_1,0.06666666666666667,0.28,5,0.5,1.7857142857142856,0.014666666666666665,1.44,0.47142857142857136,1,1,CEBPB,pos,1,KLF16,pos,1,0.011111111111111112,1.7658730158730158
BACH2_neg_2,KLF16_pos_1,0.09333333333333334,0.28,7,0.5,1.7857142857142856,0.02053333333333333,1.44,0.48529411764705876,1,1,BACH2,neg,2,KLF16,pos,1,0.011363636363636364,1.7654220779220777
PKNOX2_pos_4,KLF16_pos_1,0.06666666666666667,0.28,5,0.5,1.7857142857142856,0.014666666666666665,1.44,0.47142857142857136,1,1,PKNOX2,pos,4,KLF16,pos,1,0.012048192771084338,1.7641996557659205
NR2F2_neg_1,NHLH1_pos_2,0.13333333333333333,0.14,5,0.25,1.7857142857142856,0.014666666666666665,1.1466666666666667,0.5076923076923076,1,1,NR2F2,neg,1,NHLH1,pos,2,0.0,1.7857142857142856
CEBPD_pos_1,KLF16_pos_1,0.06666666666666667,0.28,5,0.5,1.7857142857142856,0.014666666666666665,1.44,0.47142857142857136,1,1,CEBPD,pos,1,KLF16,pos,1,0.012195121951219513,1.763937282229965
CEBPE_pos_1,KLF16_pos_1,0.06666666666666667,0.28,5,0.5,1.7857142857142856,0.014666666666666665,1.44,0.47142857142857136,1,1,CEBPE,pos,1,KLF16,pos,1,0.011111111111111112,1.7658730158730158
NEUROD1_pos_2,ELF5_neg_1,0.14666666666666667,0.15333333333333332,6,0.2727272727272727,1.7786561264822134,0.017511111111111113,1.1641666666666666,0.5130208333333334,1,1,NEUROD1,pos,2,ELF5,neg,1,0.019230769230769232,1.74445120097294
NEUROD1_pos_2,HIC2_neg_1,0.14666666666666667,0.18,7,0.3181818181818182,1.7676767676767677,0.02026666666666667,1.2026666666666666,0.5089285714285715,1,1,NEUROD1,pos,2,HIC2,neg,1,0.01694915254237288,1.7377161444958056
FOXP2_neg_1,HIC2_neg_1,0.14666666666666667,0.18,7,0.3181818181818182,1.7676767676767677,0.02026666666666667,1.2026666666666666,0.5089285714285715,1,1,FOXP2,neg,1,HIC2,neg,1,0.05,1.6792929292929293
GSX1_neg_1,FOXL1_neg_1,0.11333333333333333,0.26666666666666666,8,0.4705882352941177,1.7647058823529413,0.023111111111111117,1.3851851851851855,0.4887218045112783,1,1,GSX1,neg,1,FOXL1,neg,1,0.031746031746031744,1.708683473389356
STAT1_pos_8,FOXL1_neg_1,0.11333333333333333,0.26666666666666666,8,0.4705882352941177,1.7647058823529413,0.023111111111111117,1.3851851851851855,0.4887218045112783,1,1,STAT1,pos,8,FOXL1,neg,1,0.0,1.7647058823529413
HOXB3_neg_1,NEUROD1_neg_1,0.10666666666666667,0.32,9,0.5624999999999999,1.7578124999999996,0.025866666666666663,1.5542857142857138,0.4825870646766169,1,1,HOXB3,neg,1,NEUROD1,neg,1,0.023809523809523808,1.715959821428571
TCF3_pos_2,FOXL1_neg_1,0.1,0.26666666666666666,7,0.4666666666666667,1.75,0.02,1.3750000000000002,0.47619047619047616,1,1,TCF3,pos,2,FOXL1,neg,1,0.0,1.75
TCF4_pos_2,FOXL1_neg_1,0.1,0.26666666666666666,7,0.4666666666666667,1.75,0.02,1.3750000000000002,0.47619047619047616,1,1,TCF4,pos,2,FOXL1,neg,1,0.0,1.75
MAF_neg_2,SP8_pos_1,0.08666666666666667,0.22,5,0.3846153846153846,1.7482517482517481,0.014266666666666667,1.2675,0.4686131386861314,1,1,MAF,neg,2,SP8,pos,1,0.0,1.7482517482517481
ZSCAN4_neg_3,SP8_pos_1,0.08666666666666667,0.22,5,0.3846153846153846,1.7482517482517481,0.014266666666666667,1.2675,0.4686131386861314,1,1,ZSCAN4,neg,3,SP8,pos,1,0.0273972602739726,1.7003544400804673
TGIF2_pos_4,NEUROD1_neg_1,0.06,0.32,5,0.5555555555555556,1.7361111111111112,0.014133333333333335,1.53,0.45106382978723414,1,1,TGIF2,pos,4,NEUROD1,neg,1,0.0,1.7361111111111112
RORC_neg_1,HIC2_neg_1,0.10666666666666667,0.18,5,0.3125,1.7361111111111112,0.014133333333333331,1.1927272727272729,0.4746268656716417,1,1,RORC,neg,1,HIC2,neg,1,0.041666666666666664,1.6637731481481484
ZBTB7B_neg_6,NEUROD1_neg_1,0.06,0.32,5,0.5555555555555556,1.7361111111111112,0.014133333333333335,1.53,0.45106382978723414,1,1,ZBTB7B,neg,6,NEUROD1,neg,1,0.0,1.7361111111111112
NEUROG2_neg_1,HIC2_neg_1,0.10666666666666667,0.18,5,0.3125,1.7361111111111112,0.014133333333333331,1.1927272727272729,0.4746268656716417,1,1,NEUROG2,neg,1,HIC2,neg,1,0.02,1.7013888888888888
FOXA1_neg_6,NEUROD1_neg_1,0.06,0.32,5,0.5555555555555556,1.7361111111111112,0.014133333333333335,1.53,0.45106382978723414,1,1,FOXA1,neg,6,NEUROD1,neg,1,0.0,1.7361111111111112
LMX1B_neg_1,HIC2_neg_1,0.10666666666666667,0.18,5,0.3125,1.7361111111111112,0.014133333333333331,1.1927272727272729,0.4746268656716417,1,1,LMX1B,neg,1,HIC2,neg,1,0.02,1.7013888888888888
LEF1_neg_4,NEUROD1_neg_1,0.06,0.32,5,0.5555555555555556,1.7361111111111112,0.014133333333333335,1.53,0.45106382978723414,1,1,LEF1,neg,4,NEUROD1,neg,1,0.012987012987012988,1.7135642135642135
MEF2C_neg_4,FOXL1_neg_1,0.08666666666666667,0.26666666666666666,6,0.4615384615384615,1.7307692307692306,0.01688888888888889,1.3619047619047617,0.4622871046228711,1,1,MEF2C,neg,4,FOXL1,neg,1,0.0,1.7307692307692306
NFIC_neg_0,NFIC_neg_2,0.1,0.19333333333333333,5,0.3333333333333333,1.7241379310344827,0.013999999999999999,1.2099999999999997,0.4666666666666666,1,1,NFIC,neg,0,NFIC,neg,2,0.0,1.7241379310344827
NFE2_pos_1,NFIC_neg_2,0.1,0.19333333333333333,5,0.3333333333333333,1.7241379310344827,0.013999999999999999,1.2099999999999997,0.4666666666666666,1,1,NFE2,pos,1,NFIC,neg,2,0.0,1.7241379310344827
ZIC3_neg_0,NFIC_neg_2,0.1,0.19333333333333333,5,0.3333333333333333,1.7241379310344827,0.013999999999999999,1.2099999999999997,0.4666666666666666,1,1,ZIC3,neg,0,NFIC,neg,2,0.0,1.7241379310344827
FOS_pos_1,NFIC_neg_2,0.1,0.19333333333333333,5,0.3333333333333333,1.7241379310344827,0.013999999999999999,1.2099999999999997,0.4666666666666666,1,1,FOS,pos,1,NFIC,neg,2,0.03571428571428571,1.6625615763546797
MNX1_neg_1,ELF5_neg_1,0.12666666666666668,0.15333333333333332,5,0.2631578947368421,1.7162471395881007,0.01391111111111111,1.1490476190476189,0.4778625954198473,1,1,MNX1,neg,1,ELF5,neg,1,0.06818181818181818,1.5992302891616395
EHF_neg_1,ZNF740_neg_2,0.14,0.16666666666666666,6,0.2857142857142857,1.7142857142857142,0.016666666666666666,1.1666666666666667,0.4844961240310077,1,1,EHF,neg,1,ZNF740,neg,2,0.0,1.7142857142857142
ZNF740_neg_2,KLF16_pos_1,0.16666666666666666,0.28,12,0.48000000000000004,1.7142857142857142,0.03333333333333333,1.3846153846153846,0.5,1,1,ZNF740,neg,2,KLF16,pos,1,0.0297029702970297,1.6633663366336633
FOXD2_pos_8,FOXL1_neg_1,0.07333333333333333,0.26666666666666666,5,0.45454545454545453,1.7045454545454546,0.013777777777777778,1.3444444444444446,0.44604316546762596,1,1,FOXD2,pos,8,FOXL1,neg,1,0.0,1.7045454545454546
